simulation,position,driver_id,driver_name,best_time,q1_time,q2_time,q3_time,eliminated_in
1,1,VER,VER,94.668,94.933,94.911,94.668,
1,2,PER,PER,94.882,94.940,94.882,95.003,
1,3,SAI,SAI,95.702,95.702,95.783,95.881,
1,4,LEC,LEC,95.872,95.903,96.081,95.872,
1,5,RUS,RUS,96.373,96.644,96.373,96.596,
1,6,HAM,HAM,96.463,96.704,96.715,96.463,
1,7,SAR,SAR,96.503,96.766,96.503,96.825,
1,8,NOR,NOR,96.513,96.550,96.513,96.660,
1,9,PIA,PIA,96.530,96.530,96.565,96.530,
1,10,BOT,BOT,96.606,96.606,96.735,,Q2
1,11,OCO,OCO,96.611,96.611,97.100,,Q2
1,12,STR,STR,96.637,96.637,96.866,,Q2
1,13,RIC,RIC,96.642,96.642,96.652,97.014,
1,14,ZHO,ZHO,96.743,96.743,96.805,,Q2
1,15,MAG,MAG,96.796,96.796,96.853,,Q2
1,16,GAS,GAS,96.801,96.801,,,Q1
1,17,TSU,TSU,96.804,96.804,,,Q1
1,18,ALB,ALB,96.809,96.809,,,Q1
1,19,HUL,HUL,96.857,96.857,,,Q1
1,20,ALO,ALO,96.886,96.886,,,Q1
2,1,VER,VER,94.652,94.722,94.727,94.652,
2,2,PER,PER,94.969,95.088,94.969,95.092,
2,3,SAI,SAI,95.605,95.754,95.605,96.088,
2,4,LEC,LEC,95.872,95.895,95.872,96.141,
2,5,RUS,RUS,96.382,96.382,96.505,96.607,
2,6,HAM,HAM,96.401,96.401,96.749,96.604,
2,7,TSU,TSU,96.426,96.426,96.953,,Q2
2,8,NOR,NOR,96.481,96.781,96.481,96.711,
2,9,BOT,BOT,96.546,96.796,96.546,96.693,
2,10,SAR,SAR,96.640,96.640,96.850,,Q2
2,11,STR,STR,96.664,96.664,96.688,96.943,
2,12,HUL,HUL,96.695,96.695,96.745,96.885,
2,13,ALB,ALB,96.696,96.696,96.948,,Q2
2,14,GAS,GAS,96.731,96.731,96.978,,Q2
2,15,RIC,RIC,96.813,96.813,96.834,,Q2
2,16,ZHO,ZHO,96.858,96.858,,,Q1
2,17,PIA,PIA,96.874,96.874,,,Q1
2,18,OCO,OCO,96.880,96.880,,,Q1
2,19,MAG,MAG,96.925,96.925,,,Q1
2,20,ALO,ALO,96.995,96.995,,,Q1
3,1,PER,PER,94.722,94.998,95.029,94.722,
3,2,VER,VER,94.899,95.078,94.959,94.899,
3,3,SAI,SAI,95.722,95.722,95.849,95.759,
3,4,LEC,LEC,95.862,95.862,95.867,95.996,
3,5,RUS,RUS,96.442,96.442,96.945,96.660,
3,6,NOR,NOR,96.502,96.582,96.502,96.710,
3,7,BOT,BOT,96.564,96.564,96.990,,Q2
3,8,SAR,SAR,96.620,96.803,96.620,96.781,
3,9,HUL,HUL,96.621,96.689,96.621,96.851,
3,10,GAS,GAS,96.642,96.642,96.740,96.719,
3,11,ALO,ALO,96.648,96.648,96.954,,Q2
3,12,ALB,ALB,96.689,96.689,97.058,,Q2
3,13,RIC,RIC,96.731,96.731,96.986,,Q2
3,14,ZHO,ZHO,96.782,96.782,96.916,96.871,
3,15,PIA,PIA,96.817,96.817,97.023,,Q2
3,16,STR,STR,96.851,96.851,,,Q1
3,17,HAM,HAM,96.866,96.866,,,Q1
3,18,MAG,MAG,96.884,96.884,,,Q1
3,19,OCO,OCO,96.924,96.924,,,Q1
3,20,TSU,TSU,97.041,97.041,,,Q1
4,1,VER,VER,94.708,94.800,94.708,94.748,
4,2,PER,PER,94.933,95.166,94.950,94.933,
4,3,SAI,SAI,95.598,95.598,95.683,95.663,
4,4,LEC,LEC,95.962,96.036,96.010,95.962,
4,5,PIA,PIA,96.412,96.412,96.844,,Q2
4,6,NOR,NOR,96.430,96.545,96.430,96.753,
4,7,RUS,RUS,96.470,96.470,96.828,,Q2
4,8,HAM,HAM,96.520,96.520,96.677,96.721,
4,9,HUL,HUL,96.580,96.580,96.880,,Q2
4,10,MAG,MAG,96.582,96.582,96.863,,Q2
4,11,SAR,SAR,96.644,96.676,96.644,96.841,
4,12,RIC,RIC,96.645,96.645,96.784,97.121,
4,13,BOT,BOT,96.655,96.655,96.819,96.836,
4,14,TSU,TSU,96.685,96.685,96.771,96.888,
4,15,OCO,OCO,96.702,96.702,96.886,,Q2
4,16,STR,STR,96.705,96.705,,,Q1
4,17,ALO,ALO,96.713,96.713,,,Q1
4,18,GAS,GAS,96.798,96.798,,,Q1
4,19,ALB,ALB,96.803,96.803,,,Q1
4,20,ZHO,ZHO,96.862,96.862,,,Q1
5,1,VER,VER,94.682,94.792,94.904,94.682,
5,2,PER,PER,95.002,95.081,95.002,95.284,
5,3,SAI,SAI,95.690,95.690,95.939,95.860,
5,4,LEC,LEC,95.786,95.801,96.194,95.786,
5,5,PIA,PIA,96.439,96.539,96.439,96.707,
5,6,HAM,HAM,96.452,96.738,96.571,96.452,
5,7,NOR,NOR,96.502,96.502,96.730,96.553,
5,8,HUL,HUL,96.564,96.564,96.824,,Q2
5,9,OCO,OCO,96.657,96.657,96.877,,Q2
5,10,STR,STR,96.657,96.724,96.657,96.836,
5,11,ALB,ALB,96.670,96.670,96.765,96.707,
5,12,SAR,SAR,96.708,96.708,96.844,,Q2
5,13,RIC,RIC,96.709,96.709,96.742,96.847,
5,14,TSU,TSU,96.710,96.710,96.809,,Q2
5,15,BOT,BOT,96.740,96.740,96.790,,Q2
5,16,ALO,ALO,96.779,96.779,,,Q1
5,17,RUS,RUS,96.793,96.793,,,Q1
5,18,MAG,MAG,96.827,96.827,,,Q1
5,19,ZHO,ZHO,96.868,96.868,,,Q1
5,20,GAS,GAS,97.003,97.003,,,Q1
6,1,VER,VER,94.542,94.542,94.811,94.850,
6,2,PER,PER,94.915,94.936,95.082,94.915,
6,3,SAI,SAI,95.526,95.742,95.526,95.761,
6,4,LEC,LEC,96.012,96.014,96.044,96.012,
6,5,HAM,HAM,96.442,96.442,96.677,96.650,
6,6,RUS,RUS,96.465,96.465,96.755,96.585,
6,7,GAS,GAS,96.522,96.714,96.880,96.522,
6,8,NOR,NOR,96.590,96.590,96.715,96.603,
6,9,MAG,MAG,96.622,96.622,96.735,96.829,
6,10,BOT,BOT,96.644,96.644,96.941,,Q2
6,11,ALO,ALO,96.656,96.656,96.953,,Q2
6,12,HUL,HUL,96.668,96.668,96.981,,Q2
6,13,STR,STR,96.676,96.676,96.953,,Q2
6,14,ZHO,ZHO,96.678,96.704,96.678,96.756,
6,15,TSU,TSU,96.750,96.750,96.941,,Q2
6,16,PIA,PIA,96.754,96.754,,,Q1
6,17,SAR,SAR,96.908,96.908,,,Q1
6,18,RIC,RIC,96.919,96.919,,,Q1
6,19,OCO,OCO,96.932,96.932,,,Q1
6,20,ALB,ALB,96.972,96.972,,,Q1
7,1,VER,VER,94.777,94.826,94.856,94.777,
7,2,PER,PER,95.013,95.233,95.140,95.013,
7,3,SAI,SAI,95.617,95.668,95.623,95.617,
7,4,LEC,LEC,95.671,96.010,95.940,95.671,
7,5,NOR,NOR,96.398,96.616,96.398,96.535,
7,6,SAR,SAR,96.493,96.493,96.545,96.498,
7,7,ZHO,ZHO,96.500,96.608,96.598,96.500,
7,8,HAM,HAM,96.514,96.713,96.514,96.748,
7,9,TSU,TSU,96.555,96.729,96.555,96.781,
7,10,RUS,RUS,96.567,96.669,96.567,96.574,
7,11,MAG,MAG,96.634,96.829,96.634,,Q2
7,12,ALO,ALO,96.646,96.646,97.016,,Q2
7,13,RIC,RIC,96.682,96.754,96.682,,Q2
7,14,GAS,GAS,96.684,96.684,96.830,,Q2
7,15,ALB,ALB,96.710,96.710,96.809,,Q2
7,16,OCO,OCO,96.847,96.847,,,Q1
7,17,STR,STR,96.878,96.878,,,Q1
7,18,BOT,BOT,96.879,96.879,,,Q1
7,19,HUL,HUL,96.903,96.903,,,Q1
7,20,PIA,PIA,96.954,96.954,,,Q1
8,1,VER,VER,94.616,94.616,94.752,94.682,
8,2,PER,PER,94.758,94.758,95.069,95.131,
8,3,SAI,SAI,95.671,96.250,95.790,95.671,
8,4,LEC,LEC,95.879,95.927,95.960,95.879,
8,5,ALB,ALB,96.352,96.761,96.352,96.715,
8,6,HAM,HAM,96.504,96.739,96.504,96.616,
8,7,NOR,NOR,96.546,96.567,96.573,96.546,
8,8,STR,STR,96.569,96.630,96.569,96.671,
8,9,OCO,OCO,96.573,96.695,96.573,96.979,
8,10,ZHO,ZHO,96.662,96.662,96.763,,Q2
8,11,PIA,PIA,96.699,96.735,96.699,96.766,
8,12,BOT,BOT,96.706,96.706,97.023,,Q2
8,13,TSU,TSU,96.710,96.710,96.762,,Q2
8,14,SAR,SAR,96.735,96.820,96.735,,Q2
8,15,RUS,RUS,96.736,96.828,96.736,,Q2
8,16,RIC,RIC,96.912,96.912,,,Q1
8,17,MAG,MAG,96.931,96.931,,,Q1
8,18,HUL,HUL,96.943,96.943,,,Q1
8,19,ALO,ALO,96.984,96.984,,,Q1
8,20,GAS,GAS,97.144,97.144,,,Q1
9,1,VER,VER,94.639,94.639,94.729,94.832,
9,2,PER,PER,94.951,95.116,94.951,95.016,
9,3,SAI,SAI,95.581,95.581,95.996,95.840,
9,4,LEC,LEC,95.948,95.948,95.973,96.326,
9,5,NOR,NOR,96.292,96.583,96.292,96.837,
9,6,RUS,RUS,96.532,96.532,96.675,96.614,
9,7,PIA,PIA,96.621,96.621,96.729,96.809,
9,8,TSU,TSU,96.649,96.840,96.649,96.794,
9,9,OCO,OCO,96.656,96.783,96.656,96.840,
9,10,HAM,HAM,96.689,96.689,96.845,,Q2
9,11,BOT,BOT,96.700,96.700,96.744,96.706,
9,12,ALO,ALO,96.730,96.730,96.946,,Q2
9,13,HUL,HUL,96.734,96.734,96.775,,Q2
9,14,SAR,SAR,96.744,96.744,96.799,,Q2
9,15,ALB,ALB,96.809,96.809,96.925,,Q2
9,16,STR,STR,96.862,96.862,,,Q1
9,17,ZHO,ZHO,96.873,96.873,,,Q1
9,18,MAG,MAG,96.882,96.882,,,Q1
9,19,RIC,RIC,96.896,96.896,,,Q1
9,20,GAS,GAS,96.943,96.943,,,Q1
10,1,VER,VER,94.452,94.780,94.734,94.452,
10,2,PER,PER,94.883,94.883,95.086,95.194,
10,3,SAI,SAI,95.583,95.583,95.803,96.020,
10,4,LEC,LEC,95.754,96.079,95.754,96.044,
10,5,ALB,ALB,96.459,96.459,96.520,96.966,
10,6,HAM,HAM,96.459,96.459,96.602,96.558,
10,7,STR,STR,96.523,96.760,96.523,96.920,
10,8,NOR,NOR,96.525,96.525,96.777,,Q2
10,9,RUS,RUS,96.530,96.530,96.711,96.625,
10,10,SAR,SAR,96.636,96.636,96.733,,Q2
10,11,HUL,HUL,96.662,96.717,96.662,96.978,
10,12,PIA,PIA,96.663,96.663,96.729,,Q2
10,13,ZHO,ZHO,96.707,96.767,96.707,97.008,
10,14,MAG,MAG,96.730,96.730,96.976,,Q2
10,15,OCO,OCO,96.771,96.771,97.102,,Q2
10,16,TSU,TSU,96.939,96.939,,,Q1
10,17,GAS,GAS,96.948,96.948,,,Q1
10,18,ALO,ALO,96.972,96.972,,,Q1
10,19,BOT,BOT,97.070,97.070,,,Q1
10,20,RIC,RIC,97.210,97.210,,,Q1
11,1,VER,VER,94.736,94.736,94.965,94.925,
11,2,PER,PER,94.761,95.184,94.767,94.761,
11,3,SAI,SAI,95.733,95.733,95.742,96.041,
11,4,LEC,LEC,95.763,95.763,95.816,95.993,
11,5,HAM,HAM,96.416,96.752,96.722,96.416,
11,6,ZHO,ZHO,96.474,96.801,96.474,96.752,
11,7,NOR,NOR,96.514,96.514,96.643,96.833,
11,8,PIA,PIA,96.590,96.728,96.780,96.590,
11,9,RUS,RUS,96.627,96.627,96.976,,Q2
11,10,ALB,ALB,96.711,96.711,96.789,,Q2
11,11,STR,STR,96.762,96.836,96.762,96.786,
11,12,ALO,ALO,96.773,96.773,96.784,,Q2
11,13,TSU,TSU,96.777,96.787,96.777,96.866,
11,14,OCO,OCO,96.806,96.823,96.806,,Q2
11,15,RIC,RIC,96.813,96.854,96.813,,Q2
11,16,GAS,GAS,96.863,96.863,,,Q1
11,17,HUL,HUL,96.873,96.873,,,Q1
11,18,BOT,BOT,96.891,96.891,,,Q1
11,19,SAR,SAR,96.954,96.954,,,Q1
11,20,MAG,MAG,96.955,96.955,,,Q1
12,1,VER,VER,94.718,94.718,94.780,95.072,
12,2,PER,PER,94.931,95.154,95.110,94.931,
12,3,LEC,LEC,95.768,95.960,95.768,95.949,
12,4,SAI,SAI,95.807,95.820,96.017,95.807,
12,5,NOR,NOR,96.219,96.219,96.890,,Q2
12,6,HAM,HAM,96.488,96.488,96.842,96.656,
12,7,BOT,BOT,96.520,96.704,96.874,96.520,
12,8,ALO,ALO,96.547,96.787,96.701,96.547,
12,9,RIC,RIC,96.549,96.639,96.552,96.549,
12,10,SAR,SAR,96.587,96.587,97.034,,Q2
12,11,PIA,PIA,96.609,96.645,96.609,96.715,
12,12,HUL,HUL,96.678,96.678,96.897,,Q2
12,13,RUS,RUS,96.691,96.691,96.741,96.910,
12,14,MAG,MAG,96.733,96.733,96.889,,Q2
12,15,TSU,TSU,96.767,96.767,97.189,,Q2
12,16,GAS,GAS,96.818,96.818,,,Q1
12,17,ALB,ALB,96.821,96.821,,,Q1
12,18,STR,STR,96.850,96.850,,,Q1
12,19,OCO,OCO,96.922,96.922,,,Q1
12,20,ZHO,ZHO,96.926,96.926,,,Q1
13,1,VER,VER,94.662,94.711,94.662,94.999,
13,2,PER,PER,94.868,94.988,95.067,94.868,
13,3,LEC,LEC,95.792,95.804,95.824,95.792,
13,4,SAI,SAI,95.799,95.799,95.865,95.833,
13,5,OCO,OCO,96.358,96.715,96.358,96.846,
13,6,RUS,RUS,96.442,96.658,96.455,96.442,
13,7,NOR,NOR,96.483,96.590,96.483,96.697,
13,8,HAM,HAM,96.521,96.521,96.749,,Q2
13,9,GAS,GAS,96.522,96.522,96.722,96.838,
13,10,PIA,PIA,96.554,96.554,96.632,96.885,
13,11,RIC,RIC,96.633,96.740,96.633,96.688,
13,12,MAG,MAG,96.652,96.652,97.078,,Q2
13,13,ALB,ALB,96.655,96.655,96.887,,Q2
13,14,SAR,SAR,96.691,96.691,96.766,,Q2
13,15,ZHO,ZHO,96.781,96.781,96.858,,Q2
13,16,STR,STR,96.819,96.819,,,Q1
13,17,BOT,BOT,96.819,96.819,,,Q1
13,18,TSU,TSU,96.820,96.820,,,Q1
13,19,HUL,HUL,96.873,96.873,,,Q1
13,20,ALO,ALO,96.976,96.976,,,Q1
14,1,VER,VER,94.735,95.027,94.735,94.983,
14,2,PER,PER,95.119,95.342,95.119,95.424,
14,3,SAI,SAI,95.602,95.602,95.790,95.725,
14,4,LEC,LEC,95.781,95.793,95.781,95.997,
14,5,GAS,GAS,96.401,96.401,96.782,,Q2
14,6,PIA,PIA,96.414,96.458,96.414,96.685,
14,7,RUS,RUS,96.461,96.461,96.643,96.561,
14,8,SAR,SAR,96.476,96.751,96.476,96.799,
14,9,HAM,HAM,96.509,96.683,96.587,96.509,
14,10,OCO,OCO,96.539,96.539,96.641,96.917,
14,11,TSU,TSU,96.540,96.540,96.773,,Q2
14,12,BOT,BOT,96.569,96.704,96.569,96.867,
14,13,STR,STR,96.614,96.614,96.681,,Q2
14,14,ZHO,ZHO,96.671,96.773,96.671,,Q2
14,15,ALO,ALO,96.706,96.706,96.924,,Q2
14,16,HUL,HUL,96.844,96.844,,,Q1
14,17,MAG,MAG,96.846,96.846,,,Q1
14,18,ALB,ALB,96.857,96.857,,,Q1
14,19,NOR,NOR,96.863,96.863,,,Q1
14,20,RIC,RIC,96.914,96.914,,,Q1
15,1,VER,VER,94.804,95.033,94.873,94.804,
15,2,PER,PER,94.839,95.107,94.839,95.060,
15,3,SAI,SAI,95.671,95.854,95.675,95.671,
15,4,LEC,LEC,95.951,95.951,96.319,96.005,
15,5,STR,STR,96.433,96.433,96.704,96.711,
15,6,MAG,MAG,96.437,96.524,96.437,96.820,
15,7,NOR,NOR,96.474,96.749,96.699,96.474,
15,8,RUS,RUS,96.513,96.718,96.513,96.787,
15,9,PIA,PIA,96.533,96.629,96.533,96.818,
15,10,BOT,BOT,96.599,96.713,96.599,96.716,
15,11,HAM,HAM,96.674,96.674,96.717,,Q2
15,12,OCO,OCO,96.717,96.733,96.717,,Q2
15,13,ALO,ALO,96.784,96.784,97.034,,Q2
15,14,ALB,ALB,96.784,96.804,96.784,,Q2
15,15,ZHO,ZHO,96.809,96.809,96.850,,Q2
15,16,RIC,RIC,96.818,96.818,,,Q1
15,17,TSU,TSU,96.914,96.914,,,Q1
15,18,SAR,SAR,96.918,96.918,,,Q1
15,19,HUL,HUL,96.974,96.974,,,Q1
15,20,GAS,GAS,97.010,97.010,,,Q1
16,1,VER,VER,94.732,94.938,94.732,94.746,
16,2,PER,PER,94.883,94.883,95.077,95.109,
16,3,LEC,LEC,95.742,95.946,95.854,95.742,
16,4,SAI,SAI,95.794,95.907,95.794,95.821,
16,5,HAM,HAM,96.331,96.331,96.817,,Q2
16,6,PIA,PIA,96.465,96.660,96.465,96.737,
16,7,ZHO,ZHO,96.545,96.545,96.662,96.652,
16,8,TSU,TSU,96.606,96.735,96.606,96.694,
16,9,RIC,RIC,96.608,96.608,96.688,96.924,
16,10,RUS,RUS,96.622,96.636,96.622,96.664,
16,11,MAG,MAG,96.654,96.654,96.893,,Q2
16,12,ALB,ALB,96.741,96.741,96.781,96.785,
16,13,BOT,BOT,96.798,96.798,96.879,,Q2
16,14,SAR,SAR,96.813,96.813,97.112,,Q2
16,15,OCO,OCO,96.836,96.836,96.924,,Q2
16,16,NOR,NOR,96.841,96.841,,,Q1
16,17,ALO,ALO,96.843,96.843,,,Q1
16,18,STR,STR,96.899,96.899,,,Q1
16,19,GAS,GAS,96.913,96.913,,,Q1
16,20,HUL,HUL,96.921,96.921,,,Q1
17,1,VER,VER,94.637,94.637,94.824,94.804,
17,2,PER,PER,94.974,95.031,94.974,95.201,
17,3,LEC,LEC,95.712,96.036,95.712,95.932,
17,4,SAI,SAI,95.713,95.713,95.762,95.744,
17,5,HAM,HAM,96.433,96.433,96.583,96.821,
17,6,RUS,RUS,96.494,96.494,96.728,,Q2
17,7,PIA,PIA,96.503,96.531,96.503,96.771,
17,8,MAG,MAG,96.533,96.701,96.533,96.992,
17,9,RIC,RIC,96.608,96.768,96.608,96.765,
17,10,BOT,BOT,96.631,96.631,96.925,,Q2
17,11,ALB,ALB,96.646,96.646,96.701,96.938,
17,12,GAS,GAS,96.674,96.674,96.688,96.990,
17,13,ALO,ALO,96.721,96.721,96.782,,Q2
17,14,TSU,TSU,96.742,96.742,96.804,,Q2
17,15,OCO,OCO,96.785,96.785,96.994,,Q2
17,16,SAR,SAR,96.806,96.806,,,Q1
17,17,NOR,NOR,96.809,96.809,,,Q1
17,18,STR,STR,96.846,96.846,,,Q1
17,19,HUL,HUL,96.910,96.910,,,Q1
17,20,ZHO,ZHO,97.038,97.038,,,Q1
18,1,VER,VER,94.705,94.705,94.923,94.875,
18,2,PER,PER,94.879,95.069,94.879,95.013,
18,3,SAI,SAI,95.700,96.041,95.843,95.700,
18,4,LEC,LEC,95.807,96.216,96.129,95.807,
18,5,GAS,GAS,96.390,96.590,96.390,96.940,
18,6,PIA,PIA,96.466,96.466,96.568,96.762,
18,7,NOR,NOR,96.553,96.600,96.553,96.630,
18,8,HAM,HAM,96.572,96.638,96.572,96.734,
18,9,RUS,RUS,96.626,96.626,96.689,96.872,
18,10,BOT,BOT,96.674,96.674,96.858,,Q2
18,11,ALO,ALO,96.697,96.697,96.782,,Q2
18,12,HUL,HUL,96.702,96.702,97.030,,Q2
18,13,ALB,ALB,96.715,96.850,96.715,96.897,
18,14,SAR,SAR,96.738,96.800,96.738,,Q2
18,15,OCO,OCO,96.752,96.752,96.983,,Q2
18,16,MAG,MAG,96.855,96.855,,,Q1
18,17,RIC,RIC,96.860,96.860,,,Q1
18,18,ZHO,ZHO,96.971,96.971,,,Q1
18,19,TSU,TSU,96.975,96.975,,,Q1
18,20,STR,STR,96.980,96.980,,,Q1
19,1,VER,VER,94.662,94.662,94.973,94.779,
19,2,PER,PER,94.962,95.247,95.130,94.962,
19,3,SAI,SAI,95.683,95.972,95.767,95.683,
19,4,LEC,LEC,95.838,96.193,95.838,96.226,
19,5,RUS,RUS,96.513,96.513,96.523,96.753,
19,6,PIA,PIA,96.576,96.779,96.691,96.576,
19,7,NOR,NOR,96.607,96.648,96.607,96.752,
19,8,ZHO,ZHO,96.621,96.621,96.997,,Q2
19,9,HAM,HAM,96.637,96.637,96.770,,Q2
19,10,SAR,SAR,96.654,96.689,96.654,96.893,
19,11,TSU,TSU,96.692,96.692,96.771,,Q2
19,12,RIC,RIC,96.701,96.705,96.701,96.981,
19,13,OCO,OCO,96.736,96.808,96.737,96.736,
19,14,GAS,GAS,96.762,96.762,97.006,,Q2
19,15,HUL,HUL,96.796,96.796,96.863,,Q2
19,16,ALO,ALO,96.821,96.821,,,Q1
19,17,MAG,MAG,96.822,96.822,,,Q1
19,18,STR,STR,96.847,96.847,,,Q1
19,19,BOT,BOT,96.887,96.887,,,Q1
19,20,ALB,ALB,96.924,96.924,,,Q1
20,1,VER,VER,94.683,94.683,94.719,94.765,
20,2,PER,PER,94.849,95.229,95.195,94.849,
20,3,LEC,LEC,95.739,95.805,95.746,95.739,
20,4,SAI,SAI,95.756,96.054,95.820,95.756,
20,5,RUS,RUS,96.299,96.299,96.577,96.616,
20,6,HAM,HAM,96.307,96.706,96.307,96.723,
20,7,NOR,NOR,96.324,96.568,96.324,96.572,
20,8,PIA,PIA,96.439,96.439,96.693,,Q2
20,9,BOT,BOT,96.523,96.523,96.837,,Q2
20,10,GAS,GAS,96.572,96.745,96.668,96.572,
20,11,OCO,OCO,96.590,96.745,96.590,96.911,
20,12,SAR,SAR,96.645,96.645,96.958,,Q2
20,13,ALB,ALB,96.654,96.802,96.654,96.677,
20,14,MAG,MAG,96.686,96.689,96.686,,Q2
20,15,ALO,ALO,96.735,96.771,96.735,,Q2
20,16,HUL,HUL,96.802,96.802,,,Q1
20,17,STR,STR,96.842,96.842,,,Q1
20,18,TSU,TSU,96.845,96.845,,,Q1
20,19,ZHO,ZHO,96.933,96.933,,,Q1
20,20,RIC,RIC,96.987,96.987,,,Q1
21,1,VER,VER,94.664,94.702,94.664,94.832,
