simulation,position,driver_id,driver_name,best_time,q1_time,q2_time,q3_time,eliminated_in
21,2,PER,PER,94.733,94.733,94.895,95.103,
21,3,SAI,SAI,95.522,95.668,95.522,95.772,
21,4,LEC,LEC,95.815,95.882,96.095,95.815,
21,5,NOR,NOR,96.496,96.592,96.496,96.667,
21,6,HAM,HAM,96.529,96.765,96.529,96.836,
21,7,TSU,TSU,96.585,96.585,96.892,,Q2
21,8,ZHO,ZHO,96.611,96.697,96.611,96.886,
21,9,PIA,PIA,96.620,96.648,96.629,96.620,
21,10,STR,STR,96.641,96.765,96.641,96.842,
21,11,ALO,ALO,96.721,96.721,96.939,,Q2
21,12,HUL,HUL,96.762,96.762,96.970,,Q2
21,13,OCO,OCO,96.782,96.817,96.782,96.899,
21,14,RIC,RIC,96.792,96.792,96.897,,Q2
21,15,RUS,RUS,96.804,96.804,96.832,,Q2
21,16,BOT,BOT,96.859,96.859,,,Q1
21,17,GAS,GAS,96.885,96.885,,,Q1
21,18,ALB,ALB,96.888,96.888,,,Q1
21,19,SAR,SAR,96.896,96.896,,,Q1
21,20,MAG,MAG,96.993,96.993,,,Q1
22,1,VER,VER,94.770,94.865,94.770,95.047,
22,2,PER,PER,94.881,95.326,94.881,95.128,
22,3,SAI,SAI,95.599,95.740,95.599,95.801,
22,4,LEC,LEC,95.822,95.958,95.822,96.174,
22,5,ALB,ALB,96.347,96.347,96.927,,Q2
22,6,PIA,PIA,96.409,96.754,96.556,96.409,
22,7,OCO,OCO,96.474,96.727,96.685,96.474,
22,8,NOR,NOR,96.475,96.475,96.692,96.477,
22,9,RUS,RUS,96.516,96.621,96.516,96.884,
22,10,TSU,TSU,96.618,96.618,96.873,,Q2
22,11,MAG,MAG,96.634,96.670,96.634,96.793,
22,12,STR,STR,96.650,96.650,96.831,,Q2
22,13,GAS,GAS,96.655,96.655,96.777,,Q2
22,14,BOT,BOT,96.676,96.676,96.731,96.872,
22,15,RIC,RIC,96.684,96.684,96.842,,Q2
22,16,HUL,HUL,96.811,96.811,,,Q1
22,17,HAM,HAM,96.820,96.820,,,Q1
22,18,SAR,SAR,96.945,96.945,,,Q1
22,19,ALO,ALO,96.967,96.967,,,Q1
22,20,ZHO,ZHO,97.134,97.134,,,Q1
23,1,VER,VER,94.686,94.789,94.780,94.686,
23,2,PER,PER,94.914,94.914,95.026,94.931,
23,3,SAI,SAI,95.538,95.624,95.538,95.660,
23,4,LEC,LEC,95.734,95.924,96.028,95.734,
23,5,STR,STR,96.497,96.867,96.497,97.053,
23,6,PIA,PIA,96.548,96.780,96.548,96.754,
23,7,RUS,RUS,96.576,96.576,96.781,96.674,
23,8,ALO,ALO,96.593,96.593,96.985,,Q2
23,9,NOR,NOR,96.628,96.753,96.668,96.628,
23,10,MAG,MAG,96.648,96.648,96.677,96.943,
23,11,SAR,SAR,96.704,96.704,97.081,,Q2
23,12,BOT,BOT,96.710,96.710,96.795,96.760,
23,13,OCO,OCO,96.799,96.799,97.081,,Q2
23,14,ALB,ALB,96.803,96.824,96.803,,Q2
23,15,HUL,HUL,96.839,96.883,96.839,,Q2
23,16,GAS,GAS,96.906,96.906,,,Q1
23,17,TSU,TSU,96.917,96.917,,,Q1
23,18,RIC,RIC,96.932,96.932,,,Q1
23,19,HAM,HAM,96.948,96.948,,,Q1
23,20,ZHO,ZHO,97.003,97.003,,,Q1
24,1,VER,VER,94.453,94.686,94.690,94.453,
24,2,PER,PER,94.915,94.976,94.915,95.073,
24,3,SAI,SAI,95.679,95.679,95.838,95.752,
24,4,LEC,LEC,95.778,95.778,96.059,96.407,
24,5,RUS,RUS,96.438,96.674,96.612,96.438,
24,6,HAM,HAM,96.476,96.794,96.476,96.525,
24,7,NOR,NOR,96.499,96.655,96.788,96.499,
24,8,ALO,ALO,96.565,96.682,96.565,96.725,
24,9,TSU,TSU,96.672,96.672,96.800,96.965,
24,10,RIC,RIC,96.690,96.690,97.004,,Q2
24,11,PIA,PIA,96.705,96.705,96.907,,Q2
24,12,ZHO,ZHO,96.725,96.798,96.725,96.915,
24,13,SAR,SAR,96.785,96.785,96.918,,Q2
24,14,BOT,BOT,96.786,96.786,96.816,,Q2
24,15,OCO,OCO,96.849,96.849,96.855,,Q2
24,16,STR,STR,96.869,96.869,,,Q1
24,17,HUL,HUL,96.881,96.881,,,Q1
24,18,ALB,ALB,96.914,96.914,,,Q1
24,19,MAG,MAG,96.956,96.956,,,Q1
24,20,GAS,GAS,97.079,97.079,,,Q1
25,1,VER,VER,94.667,94.696,94.798,94.667,
25,2,PER,PER,95.035,95.134,95.035,95.215,
25,3,SAI,SAI,95.686,95.823,95.686,95.900,
25,4,LEC,LEC,95.953,95.953,95.995,95.964,
25,5,NOR,NOR,96.349,96.349,96.731,,Q2
25,6,HUL,HUL,96.481,96.729,96.481,97.064,
25,7,GAS,GAS,96.486,96.486,96.541,97.051,
25,8,TSU,TSU,96.494,96.673,96.494,96.902,
25,9,RUS,RUS,96.495,96.495,96.838,,Q2
25,10,PIA,PIA,96.549,96.775,96.549,96.604,
25,11,BOT,BOT,96.665,96.665,96.993,,Q2
25,12,STR,STR,96.679,96.699,96.679,96.765,
25,13,ZHO,ZHO,96.714,96.714,97.310,,Q2
25,14,HAM,HAM,96.725,96.725,96.731,96.802,
25,15,RIC,RIC,96.759,96.759,97.004,,Q2
25,16,ALB,ALB,96.803,96.803,,,Q1
25,17,MAG,MAG,96.890,96.890,,,Q1
25,18,ALO,ALO,96.962,96.962,,,Q1
25,19,OCO,OCO,96.970,96.970,,,Q1
25,20,SAR,SAR,97.009,97.009,,,Q1
26,1,VER,VER,94.703,94.780,94.898,94.703,
26,2,PER,PER,95.047,95.173,95.101,95.047,
26,3,SAI,SAI,95.668,95.668,95.694,95.939,
26,4,LEC,LEC,95.769,96.082,95.769,95.895,
26,5,TSU,TSU,96.461,96.461,96.580,96.951,
26,6,NOR,NOR,96.494,96.621,96.494,96.579,
26,7,HAM,HAM,96.549,96.559,96.549,96.757,
26,8,PIA,PIA,96.565,96.565,96.687,96.832,
26,9,ALO,ALO,96.575,96.575,96.781,,Q2
26,10,BOT,BOT,96.608,96.728,96.608,96.695,
26,11,RIC,RIC,96.685,96.738,96.685,96.783,
26,12,MAG,MAG,96.727,96.750,96.727,,Q2
26,13,HUL,HUL,96.729,96.729,96.741,,Q2
26,14,GAS,GAS,96.752,96.752,96.782,,Q2
26,15,STR,STR,96.755,96.755,96.764,,Q2
26,16,OCO,OCO,96.819,96.819,,,Q1
26,17,RUS,RUS,96.820,96.820,,,Q1
26,18,ZHO,ZHO,96.928,96.928,,,Q1
26,19,SAR,SAR,96.956,96.956,,,Q1
26,20,ALB,ALB,97.044,97.044,,,Q1
27,1,VER,VER,94.623,94.883,94.623,94.752,
27,2,PER,PER,94.768,95.092,94.780,94.768,
27,3,SAI,SAI,95.841,95.841,95.872,95.959,
27,4,LEC,LEC,96.071,96.120,96.224,96.071,
27,5,RUS,RUS,96.350,96.350,96.658,96.387,
27,6,BOT,BOT,96.498,96.498,96.807,,Q2
27,7,HAM,HAM,96.508,96.700,96.549,96.508,
27,8,ALO,ALO,96.547,96.547,96.816,,Q2
27,9,GAS,GAS,96.555,96.566,96.555,96.824,
27,10,HUL,HUL,96.569,96.569,96.761,96.860,
27,11,NOR,NOR,96.617,96.617,96.682,96.627,
27,12,PIA,PIA,96.619,96.737,96.787,96.619,
27,13,ZHO,ZHO,96.713,96.713,96.939,,Q2
27,14,STR,STR,96.746,96.746,97.003,,Q2
27,15,MAG,MAG,96.758,96.758,96.881,,Q2
27,16,OCO,OCO,96.806,96.806,,,Q1
27,17,SAR,SAR,96.826,96.826,,,Q1
27,18,ALB,ALB,96.923,96.923,,,Q1
27,19,TSU,TSU,96.935,96.935,,,Q1
27,20,RIC,RIC,96.943,96.943,,,Q1
28,1,VER,VER,94.707,94.707,94.942,94.711,
28,2,PER,PER,94.962,95.027,95.129,94.962,
28,3,SAI,SAI,95.712,95.781,95.712,95.744,
28,4,LEC,LEC,95.943,95.943,96.027,96.002,
28,5,NOR,NOR,96.381,96.713,96.381,96.668,
28,6,HAM,HAM,96.405,96.405,96.484,96.812,
28,7,RUS,RUS,96.424,96.688,96.424,96.723,
28,8,ALB,ALB,96.498,96.752,96.498,97.071,
28,9,SAR,SAR,96.612,96.734,96.612,96.853,
28,10,OCO,OCO,96.621,96.793,96.621,96.764,
28,11,ALO,ALO,96.622,96.622,97.050,,Q2
28,12,ZHO,ZHO,96.638,96.638,96.642,,Q2
28,13,PIA,PIA,96.649,96.649,96.889,,Q2
28,14,STR,STR,96.720,96.720,96.968,,Q2
28,15,RIC,RIC,96.815,96.815,96.849,,Q2
28,16,BOT,BOT,96.830,96.830,,,Q1
28,17,TSU,TSU,96.860,96.860,,,Q1
28,18,MAG,MAG,96.886,96.886,,,Q1
28,19,HUL,HUL,96.932,96.932,,,Q1
28,20,GAS,GAS,97.018,97.018,,,Q1
29,1,VER,VER,94.803,94.803,94.946,94.973,
29,2,PER,PER,95.034,95.419,95.150,95.034,
29,3,SAI,SAI,95.591,95.657,95.685,95.591,
29,4,LEC,LEC,95.915,95.963,96.001,95.915,
29,5,NOR,NOR,96.278,96.676,96.736,96.278,
29,6,PIA,PIA,96.538,96.617,96.672,96.538,
29,7,HAM,HAM,96.565,96.766,96.565,96.787,
29,8,ALO,ALO,96.566,96.686,96.566,96.738,
29,9,RIC,RIC,96.588,96.588,96.855,,Q2
29,10,MAG,MAG,96.660,96.660,97.004,,Q2
29,11,TSU,TSU,96.730,96.768,96.730,96.943,
29,12,STR,STR,96.743,96.760,96.847,96.743,
29,13,ZHO,ZHO,96.756,96.756,97.187,,Q2
29,14,OCO,OCO,96.758,96.758,96.947,,Q2
29,15,RUS,RUS,96.782,96.782,96.865,,Q2
29,16,GAS,GAS,96.786,96.786,,,Q1
29,17,BOT,BOT,96.839,96.839,,,Q1
29,18,SAR,SAR,96.918,96.918,,,Q1
29,19,HUL,HUL,96.937,96.937,,,Q1
29,20,ALB,ALB,97.033,97.033,,,Q1
30,1,VER,VER,94.793,94.865,94.793,94.901,
30,2,PER,PER,94.833,95.033,94.833,94.969,
30,3,SAI,SAI,95.549,95.653,95.549,95.887,
30,4,LEC,LEC,95.691,96.063,95.691,95.869,
30,5,RUS,RUS,96.526,96.614,96.526,96.707,
30,6,NOR,NOR,96.530,96.530,96.534,96.722,
30,7,GAS,GAS,96.590,96.590,96.804,,Q2
30,8,PIA,PIA,96.613,96.613,96.774,,Q2
30,9,SAR,SAR,96.629,96.629,96.899,,Q2
30,10,RIC,RIC,96.641,96.798,96.641,96.892,
30,11,MAG,MAG,96.683,96.814,96.697,96.683,
30,12,ALO,ALO,96.688,96.762,96.688,96.735,
30,13,STR,STR,96.697,96.697,96.779,,Q2
30,14,HUL,HUL,96.735,96.735,96.774,,Q2
30,15,HAM,HAM,96.740,96.842,96.740,96.777,
30,16,ZHO,ZHO,96.871,96.871,,,Q1
30,17,ALB,ALB,96.897,96.897,,,Q1
30,18,OCO,OCO,96.932,96.932,,,Q1
30,19,TSU,TSU,96.954,96.954,,,Q1
30,20,BOT,BOT,96.972,96.972,,,Q1
31,1,VER,VER,94.586,94.586,94.814,94.950,
31,2,PER,PER,94.801,95.162,94.801,95.087,
31,3,LEC,LEC,95.508,95.888,95.918,95.508,
31,4,SAI,SAI,95.509,95.509,95.877,95.838,
31,5,HAM,HAM,96.242,96.666,96.242,96.786,
31,6,GAS,GAS,96.427,96.518,96.427,96.455,
31,7,ZHO,ZHO,96.575,96.637,96.575,96.847,
31,8,SAR,SAR,96.595,96.712,96.595,96.786,
31,9,NOR,NOR,96.606,96.606,96.751,,Q2
31,10,RIC,RIC,96.611,96.611,96.911,,Q2
31,11,PIA,PIA,96.665,96.665,96.680,96.807,
31,12,TSU,TSU,96.667,96.762,96.682,96.667,
31,13,ALO,ALO,96.734,96.734,97.163,,Q2
31,14,HUL,HUL,96.739,96.739,96.803,,Q2
31,15,STR,STR,96.781,96.781,96.852,,Q2
31,16,RUS,RUS,96.796,96.796,,,Q1
31,17,MAG,MAG,96.801,96.801,,,Q1
31,18,BOT,BOT,96.809,96.809,,,Q1
31,19,OCO,OCO,96.911,96.911,,,Q1
31,20,ALB,ALB,96.917,96.917,,,Q1
32,1,VER,VER,94.444,94.690,94.444,94.662,
32,2,PER,PER,94.956,95.171,95.191,94.956,
32,3,LEC,LEC,95.704,95.704,95.762,95.870,
32,4,SAI,SAI,95.705,95.705,95.824,95.877,
32,5,HAM,HAM,96.428,96.782,96.428,96.693,
32,6,NOR,NOR,96.486,96.599,96.486,96.735,
32,7,RUS,RUS,96.490,96.756,96.490,96.613,
32,8,PIA,PIA,96.599,96.738,96.599,96.731,
32,9,RIC,RIC,96.627,96.784,96.627,96.817,
32,10,TSU,TSU,96.629,96.629,96.653,97.070,
32,11,SAR,SAR,96.632,96.632,97.207,,Q2
32,12,ALB,ALB,96.639,96.639,96.766,,Q2
32,13,OCO,OCO,96.739,96.739,96.860,,Q2
32,14,MAG,MAG,96.758,96.758,96.763,,Q2
32,15,ALO,ALO,96.762,96.762,96.779,,Q2
32,16,HUL,HUL,96.815,96.815,,,Q1
32,17,ZHO,ZHO,96.843,96.843,,,Q1
32,18,GAS,GAS,96.881,96.881,,,Q1
32,19,STR,STR,96.952,96.952,,,Q1
32,20,BOT,BOT,97.023,97.023,,,Q1
33,1,VER,VER,94.786,94.840,94.827,94.786,
33,2,PER,PER,94.905,95.093,94.905,95.207,
33,3,SAI,SAI,95.761,95.863,95.761,95.771,
33,4,LEC,LEC,95.836,95.836,96.053,96.108,
33,5,NOR,NOR,96.272,96.552,96.551,96.272,
33,6,PIA,PIA,96.358,96.358,96.638,96.615,
33,7,RUS,RUS,96.435,96.745,96.435,96.661,
33,8,HUL,HUL,96.513,96.513,97.135,,Q2
33,9,RIC,RIC,96.520,96.753,96.520,96.656,
33,10,ALO,ALO,96.526,96.526,96.757,,Q2
33,11,GAS,GAS,96.566,96.739,96.736,96.566,
33,12,ZHO,ZHO,96.616,96.616,96.763,,Q2
33,13,SAR,SAR,96.650,96.780,96.702,96.650,
33,14,HAM,HAM,96.682,96.682,96.743,,Q2
33,15,OCO,OCO,96.784,96.784,96.786,,Q2
33,16,TSU,TSU,96.851,96.851,,,Q1
33,17,MAG,MAG,96.889,96.889,,,Q1
33,18,BOT,BOT,96.969,96.969,,,Q1
33,19,STR,STR,97.001,97.001,,,Q1
33,20,ALB,ALB,97.068,97.068,,,Q1
34,1,VER,VER,94.664,94.687,94.717,94.664,
34,2,PER,PER,94.809,95.060,94.809,94.940,
34,3,SAI,SAI,95.627,95.627,95.707,95.761,
34,4,LEC,LEC,95.835,95.920,95.883,95.835,
34,5,SAR,SAR,96.313,96.790,96.313,96.724,
34,6,ALO,ALO,96.461,96.829,96.461,96.744,
34,7,RUS,RUS,96.525,96.621,96.525,96.704,
34,8,HAM,HAM,96.534,96.534,96.697,96.565,
34,9,NOR,NOR,96.562,96.749,96.638,96.562,
34,10,STR,STR,96.671,96.728,96.671,96.846,
34,11,ZHO,ZHO,96.674,96.674,96.734,,Q2
34,12,PIA,PIA,96.692,96.692,96.909,,Q2
34,13,MAG,MAG,96.761,96.761,96.856,,Q2
34,14,HUL,HUL,96.768,96.768,96.810,,Q2
34,15,ALB,ALB,96.778,96.778,97.011,,Q2
34,16,TSU,TSU,96.852,96.852,,,Q1
34,17,OCO,OCO,96.857,96.857,,,Q1
34,18,GAS,GAS,96.958,96.958,,,Q1
34,19,BOT,BOT,97.008,97.008,,,Q1
34,20,RIC,RIC,97.064,97.064,,,Q1
35,1,VER,VER,94.580,94.781,94.983,94.580,
35,2,PER,PER,94.819,94.819,95.137,95.045,
35,3,SAI,SAI,95.808,95.844,95.957,95.808,
35,4,LEC,LEC,95.953,95.969,95.953,96.050,
35,5,RUS,RUS,96.368,96.772,96.368,96.648,
35,6,HAM,HAM,96.371,96.533,96.556,96.371,
35,7,PIA,PIA,96.403,96.705,96.403,96.620,
35,8,RIC,RIC,96.577,96.577,96.677,96.814,
35,9,NOR,NOR,96.604,96.664,96.604,96.754,
35,10,SAR,SAR,96.708,96.708,96.740,,Q2
35,11,ZHO,ZHO,96.728,96.768,96.728,96.850,
35,12,TSU,TSU,96.750,96.750,96.976,,Q2
35,13,STR,STR,96.758,96.758,97.051,,Q2
35,14,OCO,OCO,96.761,96.761,96.833,,Q2
35,15,BOT,BOT,96.809,96.809,96.938,,Q2
35,16,MAG,MAG,96.821,96.821,,,Q1
35,17,ALO,ALO,96.850,96.850,,,Q1
35,18,HUL,HUL,96.871,96.871,,,Q1
35,19,ALB,ALB,96.914,96.914,,,Q1
35,20,GAS,GAS,96.960,96.960,,,Q1
36,1,VER,VER,94.600,94.600,94.691,94.665,
36,2,PER,PER,94.742,94.917,94.742,94.938,
36,3,SAI,SAI,95.623,95.636,95.893,95.623,
36,4,LEC,LEC,95.810,95.810,95.915,96.205,
36,5,HAM,HAM,96.406,96.406,96.864,,Q2
36,6,PIA,PIA,96.427,96.603,96.661,96.427,
36,7,BOT,BOT,96.463,96.463,96.757,,Q2
36,8,OCO,OCO,96.512,96.677,96.621,96.512,
36,9,STR,STR,96.566,96.718,96.566,96.879,
36,10,GAS,GAS,96.586,96.586,96.829,,Q2
36,11,RUS,RUS,96.599,96.599,96.712,96.717,
36,12,ALO,ALO,96.640,96.640,96.703,96.844,
36,13,ALB,ALB,96.682,96.682,96.790,,Q2
36,14,ZHO,ZHO,96.691,96.759,96.691,96.754,
36,15,RIC,RIC,96.805,96.805,96.950,,Q2
36,16,HUL,HUL,96.823,96.823,,,Q1
36,17,NOR,NOR,96.837,96.837,,,Q1
36,18,TSU,TSU,96.862,96.862,,,Q1
36,19,MAG,MAG,96.933,96.933,,,Q1
36,20,SAR,SAR,97.018,97.018,,,Q1
37,1,VER,VER,94.690,94.690,94.714,95.003,
37,2,PER,PER,94.938,95.003,94.938,95.205,
37,3,SAI,SAI,95.853,95.897,95.911,95.853,
37,4,LEC,LEC,95.893,96.106,96.112,95.893,
37,5,HAM,HAM,96.343,96.619,96.473,96.343,
37,6,NOR,NOR,96.354,96.548,96.354,96.605,
37,7,PIA,PIA,96.511,96.717,96.720,96.511,
37,8,RUS,RUS,96.592,96.613,96.723,96.592,
37,9,MAG,MAG,96.614,96.614,97.018,,Q2
37,10,SAR,SAR,96.637,96.637,97.002,,Q2
37,11,TSU,TSU,96.667,96.667,96.756,,Q2
37,12,ALO,ALO,96.673,96.673,96.729,96.938,
37,13,HUL,HUL,96.749,96.770,96.749,96.918,
37,14,BOT,BOT,96.768,96.775,96.768,,Q2
37,15,OCO,OCO,96.830,96.842,96.830,,Q2
37,16,ZHO,ZHO,96.888,96.888,,,Q1
37,17,ALB,ALB,96.915,96.915,,,Q1
37,18,GAS,GAS,96.917,96.917,,,Q1
37,19,STR,STR,96.941,96.941,,,Q1
37,20,RIC,RIC,96.947,96.947,,,Q1
38,1,VER,VER,94.656,94.788,94.656,94.680,
38,2,PER,PER,94.775,94.775,94.979,95.055,
38,3,SAI,SAI,95.591,95.853,95.706,95.591,
38,4,LEC,LEC,95.698,95.698,95.947,95.729,
38,5,PIA,PIA,96.425,96.425,96.788,96.467,
38,6,RUS,RUS,96.492,96.702,96.875,96.492,
38,7,NOR,NOR,96.528,96.613,96.528,96.924,
38,8,SAR,SAR,96.598,96.598,96.890,,Q2
38,9,GAS,GAS,96.609,96.609,96.954,,Q2
38,10,MAG,MAG,96.657,96.832,96.657,96.973,
38,11,OCO,OCO,96.703,96.703,97.014,,Q2
38,12,RIC,RIC,96.721,96.776,96.738,96.721,
38,13,STR,STR,96.737,96.737,96.772,96.859,
38,14,HUL,HUL,96.796,96.796,96.941,,Q2
38,15,BOT,BOT,96.808,96.808,96.942,,Q2
38,16,ZHO,ZHO,96.863,96.863,,,Q1
38,17,HAM,HAM,96.863,96.863,,,Q1
38,18,ALO,ALO,96.930,96.930,,,Q1
38,19,TSU,TSU,97.047,97.047,,,Q1
38,20,ALB,ALB,97.236,97.236,,,Q1
39,1,VER,VER,94.671,94.671,94.902,94.757,
39,2,PER,PER,95.037,95.108,95.037,95.040,
39,3,SAI,SAI,95.609,95.796,95.804,95.609,
39,4,LEC,LEC,95.652,95.652,96.080,95.926,
39,5,PIA,PIA,96.374,96.751,96.374,96.764,
39,6,RIC,RIC,96.523,96.708,96.673,96.523,
39,7,ALO,ALO,96.524,96.715,96.524,96.705,
39,8,RUS,RUS,96.558,96.639,96.571,96.558,
39,9,HAM,HAM,96.572,96.580,96.640,96.572,
39,10,NOR,NOR,96.595,96.666,96.679,96.595,
39,11,HUL,HUL,96.612,96.612,96.772,,Q2
39,12,MAG,MAG,96.663,96.663,96.685,,Q2
39,13,ZHO,ZHO,96.694,96.694,96.958,,Q2
39,14,SAR,SAR,96.734,96.734,96.861,,Q2
39,15,STR,STR,96.774,96.774,96.911,,Q2
39,16,GAS,GAS,96.789,96.789,,,Q1
39,17,OCO,OCO,96.812,96.812,,,Q1
39,18,TSU,TSU,96.816,96.816,,,Q1
39,19,BOT,BOT,96.858,96.858,,,Q1
39,20,ALB,ALB,97.194,97.194,,,Q1
40,1,VER,VER,94.596,94.967,94.986,94.596,
40,2,PER,PER,94.791,95.200,95.107,94.791,
40,3,SAI,SAI,95.689,95.906,95.912,95.689,
40,4,LEC,LEC,95.702,95.818,95.821,95.702,
40,5,PIA,PIA,96.361,96.598,96.361,96.736,
40,6,RUS,RUS,96.472,96.638,96.601,96.472,
40,7,STR,STR,96.504,96.806,96.714,96.504,
40,8,ZHO,ZHO,96.591,96.757,96.591,96.802,
40,9,NOR,NOR,96.593,96.639,96.718,96.593,
40,10,SAR,SAR,96.641,96.641,96.853,,Q2
40,11,BOT,BOT,96.700,96.700,97.047,,Q2
40,12,HUL,HUL,96.754,96.803,96.754,96.836,
40,13,ALO,ALO,96.758,96.806,96.758,,Q2
40,14,OCO,OCO,96.767,96.820,96.767,,Q2
40,15,HAM,HAM,96.844,96.844,96.954,,Q2
40,16,MAG,MAG,96.892,96.892,,,Q1
40,17,RIC,RIC,96.912,96.912,,,Q1
40,18,TSU,TSU,96.917,96.917,,,Q1
40,19,GAS,GAS,97.061,97.061,,,Q1
40,20,ALB,ALB,97.068,97.068,,,Q1
