simulation,position,driver_id,driver_name,best_time,q1_time,q2_time,q3_time,eliminated_in
61,1,VER,VER,94.580,94.692,94.775,94.580,
61,2,PER,PER,94.824,95.078,95.012,94.824,
61,3,SAI,SAI,95.532,95.799,95.851,95.532,
61,4,LEC,LEC,95.801,96.089,95.801,95.984,
61,5,HAM,HAM,96.246,96.246,96.575,96.601,
61,6,RUS,RUS,96.291,96.394,96.291,96.690,
61,7,PIA,PIA,96.356,96.356,96.405,96.882,
61,8,NOR,NOR,96.420,96.730,96.430,96.420,
61,9,OCO,OCO,96.527,96.527,96.858,,Q2
61,10,TSU,TSU,96.568,96.568,96.748,96.968,
61,11,RIC,RIC,96.579,96.579,96.866,,Q2
61,12,GAS,GAS,96.593,96.593,96.867,,Q2
61,13,STR,STR,96.637,96.637,96.873,,Q2
61,14,ALO,ALO,96.638,96.638,96.856,96.917,
61,15,HUL,HUL,96.700,96.700,96.871,,Q2
61,16,SAR,SAR,96.773,96.773,,,Q1
61,17,MAG,MAG,96.805,96.805,,,Q1
61,18,ALB,ALB,96.835,96.835,,,Q1
61,19,ZHO,ZHO,96.870,96.870,,,Q1
61,20,BOT,BOT,96.976,96.976,,,Q1
62,1,VER,VER,94.519,94.671,94.870,94.519,
62,2,PER,PER,94.964,94.964,94.993,95.274,
62,3,SAI,SAI,95.710,95.753,95.789,95.710,
62,4,LEC,LEC,95.926,95.926,95.977,96.127,
62,5,NOR,NOR,96.396,96.776,96.396,96.846,
62,6,PIA,PIA,96.416,96.416,96.807,,Q2
62,7,HAM,HAM,96.510,96.727,96.641,96.510,
62,8,RUS,RUS,96.529,96.563,96.529,96.639,
62,9,GAS,GAS,96.618,96.618,96.732,96.952,
62,10,RIC,RIC,96.712,96.712,96.874,,Q2
62,11,MAG,MAG,96.741,96.840,96.741,96.775,
62,12,ZHO,ZHO,96.743,96.770,96.743,96.933,
62,13,HUL,HUL,96.750,96.750,96.774,,Q2
62,14,BOT,BOT,96.769,96.769,96.904,,Q2
62,15,TSU,TSU,96.802,96.802,96.920,,Q2
62,16,OCO,OCO,96.862,96.862,,,Q1
62,17,ALB,ALB,96.885,96.885,,,Q1
62,18,STR,STR,96.922,96.922,,,Q1
62,19,ALO,ALO,96.992,96.992,,,Q1
62,20,SAR,SAR,97.102,97.102,,,Q1
63,1,VER,VER,94.878,94.878,95.007,95.028,
63,2,PER,PER,94.977,95.007,95.202,94.977,
63,3,SAI,SAI,95.626,95.682,96.030,95.626,
63,4,LEC,LEC,95.848,95.963,96.026,95.848,
63,5,NOR,NOR,96.388,96.611,96.466,96.388,
63,6,PIA,PIA,96.472,96.631,96.472,96.643,
63,7,SAR,SAR,96.510,96.824,96.621,96.510,
63,8,OCO,OCO,96.540,96.540,96.637,96.912,
63,9,ALO,ALO,96.613,96.613,97.055,,Q2
63,10,STR,STR,96.682,96.779,96.682,96.981,
63,11,HAM,HAM,96.686,96.805,96.686,96.778,
63,12,ALB,ALB,96.710,96.710,96.779,,Q2
63,13,HUL,HUL,96.729,96.729,96.766,,Q2
63,14,BOT,BOT,96.754,96.815,96.754,,Q2
63,15,RIC,RIC,96.768,96.768,96.837,,Q2
63,16,GAS,GAS,96.829,96.829,,,Q1
63,17,MAG,MAG,96.839,96.839,,,Q1
63,18,ZHO,ZHO,96.923,96.923,,,Q1
63,19,TSU,TSU,96.928,96.928,,,Q1
63,20,RUS,RUS,96.933,96.933,,,Q1
64,1,VER,VER,94.869,94.869,94.905,94.905,
64,2,PER,PER,95.095,95.095,95.285,95.287,
64,3,LEC,LEC,95.590,95.660,95.590,96.021,
64,4,SAI,SAI,95.623,95.825,96.036,95.623,
64,5,PIA,PIA,96.395,96.553,96.646,96.395,
64,6,SAR,SAR,96.410,96.410,96.770,,Q2
64,7,HUL,HUL,96.478,96.478,96.646,96.949,
64,8,ALB,ALB,96.503,96.503,96.707,,Q2
64,9,NOR,NOR,96.506,96.516,96.573,96.506,
64,10,RUS,RUS,96.507,96.507,96.621,96.602,
64,11,ALO,ALO,96.643,96.681,96.643,96.986,
64,12,HAM,HAM,96.670,96.744,96.670,97.032,
64,13,ZHO,ZHO,96.778,96.847,96.778,,Q2
64,14,MAG,MAG,96.797,96.797,96.927,,Q2
64,15,BOT,BOT,96.807,96.807,96.946,,Q2
64,16,STR,STR,96.869,96.869,,,Q1
64,17,GAS,GAS,96.873,96.873,,,Q1
64,18,OCO,OCO,96.888,96.888,,,Q1
64,19,RIC,RIC,96.899,96.899,,,Q1
64,20,TSU,TSU,96.901,96.901,,,Q1
65,1,VER,VER,94.476,95.034,94.794,94.476,
65,2,PER,PER,94.824,95.037,94.824,94.937,
65,3,SAI,SAI,95.569,95.569,95.598,95.680,
65,4,LEC,LEC,95.756,96.006,95.756,95.900,
65,5,NOR,NOR,96.501,96.501,96.740,96.745,
65,6,PIA,PIA,96.515,96.515,96.756,,Q2
65,7,GAS,GAS,96.584,96.765,96.584,96.778,
65,8,BOT,BOT,96.608,96.608,96.871,,Q2
65,9,HAM,HAM,96.622,96.696,96.622,96.896,
65,10,TSU,TSU,96.627,96.818,96.627,96.836,
65,11,MAG,MAG,96.631,96.631,96.916,,Q2
65,12,ALO,ALO,96.677,96.714,96.677,96.779,
65,13,OCO,OCO,96.685,96.700,96.685,96.908,
65,14,SAR,SAR,96.705,96.705,96.776,,Q2
65,15,HUL,HUL,96.713,96.713,96.889,,Q2
65,16,ZHO,ZHO,96.820,96.820,,,Q1
65,17,RUS,RUS,96.856,96.856,,,Q1
65,18,ALB,ALB,96.894,96.894,,,Q1
65,19,RIC,RIC,96.894,96.894,,,Q1
65,20,STR,STR,97.030,97.030,,,Q1
66,1,VER,VER,94.593,94.946,94.593,94.714,
66,2,PER,PER,94.959,94.982,94.959,95.029,
66,3,SAI,SAI,95.491,95.793,95.491,95.780,
66,4,LEC,LEC,95.929,96.004,95.929,96.255,
66,5,NOR,NOR,96.522,96.691,96.617,96.522,
66,6,HAM,HAM,96.545,96.698,96.545,96.692,
66,7,MAG,MAG,96.600,96.600,96.860,,Q2
66,8,ALB,ALB,96.663,96.714,96.663,96.897,
66,9,RUS,RUS,96.671,96.828,96.696,96.671,
66,10,STR,STR,96.715,96.715,96.848,,Q2
66,11,HUL,HUL,96.725,96.725,96.806,96.809,
66,12,SAR,SAR,96.737,96.794,96.737,96.777,
66,13,GAS,GAS,96.748,96.748,97.015,,Q2
66,14,TSU,TSU,96.765,96.765,96.966,,Q2
66,15,PIA,PIA,96.830,96.830,96.842,,Q2
66,16,OCO,OCO,96.846,96.846,,,Q1
66,17,BOT,BOT,96.850,96.850,,,Q1
66,18,ALO,ALO,96.878,96.878,,,Q1
66,19,ZHO,ZHO,96.908,96.908,,,Q1
66,20,RIC,RIC,97.047,97.047,,,Q1
67,1,VER,VER,94.623,94.673,94.812,94.623,
67,2,PER,PER,94.759,94.759,95.076,95.010,
67,3,SAI,SAI,95.699,95.699,95.735,95.838,
67,4,LEC,LEC,95.771,95.771,95.958,96.021,
67,5,HAM,HAM,96.420,96.420,96.708,96.654,
67,6,ALB,ALB,96.472,96.472,96.690,96.719,
67,7,GAS,GAS,96.483,96.546,96.483,96.869,
67,8,MAG,MAG,96.615,96.615,96.848,,Q2
67,9,PIA,PIA,96.645,96.645,96.656,96.791,
67,10,RUS,RUS,96.672,96.706,96.767,96.672,
67,11,BOT,BOT,96.688,96.688,96.886,,Q2
67,12,HUL,HUL,96.708,96.708,96.819,96.730,
67,13,ALO,ALO,96.719,96.719,96.839,,Q2
67,14,SAR,SAR,96.726,96.726,97.056,,Q2
67,15,RIC,RIC,96.730,96.730,96.824,,Q2
67,16,NOR,NOR,96.731,96.731,,,Q1
67,17,ZHO,ZHO,96.865,96.865,,,Q1
67,18,OCO,OCO,96.947,96.947,,,Q1
67,19,STR,STR,96.948,96.948,,,Q1
67,20,TSU,TSU,96.995,96.995,,,Q1
68,1,VER,VER,94.660,94.660,94.929,94.898,
68,2,PER,PER,94.876,95.045,94.876,94.963,
68,3,SAI,SAI,95.644,95.837,95.646,95.644,
68,4,LEC,LEC,95.946,96.049,96.187,95.946,
68,5,HAM,HAM,96.411,96.411,96.924,,Q2
68,6,NOR,NOR,96.529,96.691,96.529,96.577,
68,7,RUS,RUS,96.585,96.650,96.585,96.737,
68,8,HUL,HUL,96.593,96.593,96.666,,Q2
68,9,MAG,MAG,96.602,96.745,96.602,97.014,
68,10,RIC,RIC,96.632,96.679,96.632,96.854,
68,11,OCO,OCO,96.648,96.786,96.648,97.010,
68,12,PIA,PIA,96.654,96.846,96.654,96.669,
68,13,GAS,GAS,96.710,96.710,96.910,,Q2
68,14,TSU,TSU,96.786,96.786,96.862,,Q2
68,15,ZHO,ZHO,96.827,96.827,96.978,,Q2
68,16,SAR,SAR,96.892,96.892,,,Q1
68,17,BOT,BOT,96.893,96.893,,,Q1
68,18,ALB,ALB,96.908,96.908,,,Q1
68,19,ALO,ALO,96.912,96.912,,,Q1
68,20,STR,STR,96.953,96.953,,,Q1
69,1,VER,VER,94.634,94.875,94.873,94.634,
69,2,PER,PER,94.854,94.854,94.895,95.024,
69,3,LEC,LEC,95.689,95.707,95.825,95.689,
69,4,SAI,SAI,95.794,95.812,95.826,95.794,
69,5,NOR,NOR,96.331,96.331,96.714,96.554,
69,6,HAM,HAM,96.415,96.415,96.649,96.492,
69,7,RIC,RIC,96.421,96.421,96.678,96.605,
69,8,RUS,RUS,96.505,96.678,96.505,96.808,
69,9,GAS,GAS,96.528,96.528,96.931,,Q2
69,10,ALB,ALB,96.620,96.620,96.771,96.647,
69,11,PIA,PIA,96.622,96.690,96.622,96.647,
69,12,ZHO,ZHO,96.698,96.698,96.884,,Q2
69,13,BOT,BOT,96.739,96.739,96.986,,Q2
69,14,MAG,MAG,96.740,96.740,96.963,,Q2
69,15,SAR,SAR,96.780,96.780,96.872,,Q2
69,16,OCO,OCO,96.796,96.796,,,Q1
69,17,TSU,TSU,96.837,96.837,,,Q1
69,18,STR,STR,96.871,96.871,,,Q1
69,19,HUL,HUL,96.873,96.873,,,Q1
69,20,ALO,ALO,96.896,96.896,,,Q1
70,1,PER,PER,94.591,94.930,94.591,95.101,
70,2,VER,VER,94.633,94.765,94.633,95.197,
70,3,LEC,LEC,95.621,95.621,95.772,95.793,
70,4,SAI,SAI,95.682,95.689,95.682,95.869,
70,5,HAM,HAM,96.401,96.401,96.684,96.476,
70,6,NOR,NOR,96.403,96.711,96.533,96.403,
70,7,RUS,RUS,96.455,96.554,96.455,96.600,
70,8,MAG,MAG,96.584,96.811,96.603,96.584,
70,9,PIA,PIA,96.611,96.829,96.667,96.611,
70,10,SAR,SAR,96.648,96.648,97.053,,Q2
70,11,TSU,TSU,96.651,96.651,96.796,,Q2
70,12,OCO,OCO,96.670,96.670,96.720,96.834,
70,13,BOT,BOT,96.730,96.783,96.730,,Q2
70,14,STR,STR,96.767,96.767,96.883,,Q2
70,15,ALB,ALB,96.803,96.826,96.803,,Q2
70,16,HUL,HUL,96.831,96.831,,,Q1
70,17,RIC,RIC,96.834,96.834,,,Q1
70,18,ALO,ALO,96.861,96.861,,,Q1
70,19,ZHO,ZHO,96.896,96.896,,,Q1
70,20,GAS,GAS,96.931,96.931,,,Q1
71,1,VER,VER,94.648,94.648,94.683,94.750,
71,2,PER,PER,94.920,94.920,95.018,95.044,
71,3,LEC,LEC,95.703,95.703,95.880,96.068,
71,4,SAI,SAI,95.771,95.781,95.792,95.771,
71,5,RUS,RUS,96.324,96.324,96.706,,Q2
71,6,ZHO,ZHO,96.424,96.572,96.424,96.624,
71,7,TSU,TSU,96.469,96.588,96.469,97.006,
71,8,NOR,NOR,96.504,96.766,96.699,96.504,
71,9,GAS,GAS,96.611,96.794,96.611,96.884,
71,10,HAM,HAM,96.619,96.725,96.619,96.728,
71,11,STR,STR,96.634,96.634,96.769,,Q2
71,12,PIA,PIA,96.703,96.750,96.703,96.784,
71,13,BOT,BOT,96.722,96.904,96.722,,Q2
71,14,HUL,HUL,96.728,96.728,96.745,,Q2
71,15,OCO,OCO,96.790,96.790,96.869,,Q2
71,16,ALO,ALO,96.930,96.930,,,Q1
71,17,MAG,MAG,96.955,96.955,,,Q1
71,18,RIC,RIC,97.004,97.004,,,Q1
71,19,SAR,SAR,97.022,97.022,,,Q1
71,20,ALB,ALB,97.030,97.030,,,Q1
72,1,VER,VER,94.491,94.491,95.120,94.854,
72,2,PER,PER,95.236,95.244,95.282,95.236,
72,3,SAI,SAI,95.387,95.592,95.387,95.704,
72,4,LEC,LEC,95.929,96.093,95.929,96.074,
72,5,HAM,HAM,96.467,96.614,96.467,96.800,
72,6,RUS,RUS,96.566,96.566,96.698,96.649,
72,7,HUL,HUL,96.598,96.598,96.933,,Q2
72,8,BOT,BOT,96.598,96.766,96.790,96.598,
72,9,GAS,GAS,96.609,96.780,96.609,96.801,
72,10,NOR,NOR,96.678,96.678,96.732,96.720,
72,11,MAG,MAG,96.693,96.693,96.874,,Q2
72,12,ZHO,ZHO,96.709,96.709,96.716,97.034,
72,13,ALO,ALO,96.736,96.736,96.907,,Q2
72,14,PIA,PIA,96.751,96.751,96.920,,Q2
72,15,TSU,TSU,96.846,96.846,96.998,,Q2
72,16,SAR,SAR,96.851,96.851,,,Q1
72,17,STR,STR,96.861,96.861,,,Q1
72,18,ALB,ALB,96.869,96.869,,,Q1
72,19,RIC,RIC,96.919,96.919,,,Q1
72,20,OCO,OCO,96.994,96.994,,,Q1
73,1,VER,VER,94.732,94.732,94.765,95.012,
73,2,PER,PER,94.886,94.972,94.886,94.950,
73,3,SAI,SAI,95.537,95.537,95.624,95.813,
73,4,LEC,LEC,96.100,96.186,96.100,96.146,
73,5,RUS,RUS,96.496,96.496,96.776,,Q2
73,6,NOR,NOR,96.516,96.516,96.694,96.640,
73,7,ALO,ALO,96.527,96.581,96.527,96.847,
73,8,HAM,HAM,96.529,96.823,96.529,96.715,
73,9,PIA,PIA,96.553,96.553,96.734,96.701,
73,10,ZHO,ZHO,96.642,96.642,96.958,,Q2
73,11,BOT,BOT,96.664,96.690,96.664,96.876,
73,12,OCO,OCO,96.746,96.746,96.758,96.824,
73,13,ALB,ALB,96.750,96.750,96.905,,Q2
73,14,SAR,SAR,96.754,96.754,97.048,,Q2
73,15,STR,STR,96.857,96.857,97.012,,Q2
73,16,RIC,RIC,96.857,96.857,,,Q1
73,17,MAG,MAG,96.886,96.886,,,Q1
73,18,GAS,GAS,96.902,96.902,,,Q1
73,19,HUL,HUL,96.921,96.921,,,Q1
73,20,TSU,TSU,96.929,96.929,,,Q1
74,1,VER,VER,94.520,95.059,94.520,94.584,
74,2,PER,PER,94.932,94.932,95.036,95.003,
74,3,SAI,SAI,95.401,95.401,95.805,95.840,
74,4,LEC,LEC,95.715,95.948,95.886,95.715,
74,5,NOR,NOR,96.150,96.687,96.403,96.150,
74,6,PIA,PIA,96.402,96.734,96.508,96.402,
74,7,HAM,HAM,96.498,96.647,96.592,96.498,
74,8,ALO,ALO,96.504,96.504,96.728,96.898,
74,9,TSU,TSU,96.514,96.761,96.514,96.887,
74,10,STR,STR,96.558,96.718,96.558,96.790,
74,11,OCO,OCO,96.596,96.596,96.861,,Q2
74,12,RIC,RIC,96.637,96.637,96.776,,Q2
74,13,ALB,ALB,96.666,96.666,96.759,,Q2
74,14,SAR,SAR,96.686,96.686,96.954,,Q2
74,15,ZHO,ZHO,96.790,96.790,96.966,,Q2
74,16,MAG,MAG,96.831,96.831,,,Q1
74,17,HUL,HUL,96.861,96.861,,,Q1
74,18,GAS,GAS,96.877,96.877,,,Q1
74,19,RUS,RUS,96.921,96.921,,,Q1
74,20,BOT,BOT,96.924,96.924,,,Q1
75,1,VER,VER,94.588,94.588,94.966,94.778,
75,2,PER,PER,94.806,95.093,94.956,94.806,
75,3,SAI,SAI,95.733,95.785,95.954,95.733,
75,4,LEC,LEC,95.825,96.107,95.825,96.018,
75,5,HAM,HAM,96.337,96.724,96.337,96.566,
75,6,RUS,RUS,96.422,96.422,96.791,,Q2
75,7,MAG,MAG,96.428,96.428,96.737,96.971,
75,8,PIA,PIA,96.452,96.452,96.539,96.659,
75,9,NOR,NOR,96.504,96.708,96.504,96.718,
75,10,STR,STR,96.585,96.825,96.585,96.769,
75,11,RIC,RIC,96.596,96.698,96.745,96.596,
75,12,TSU,TSU,96.602,96.602,96.779,,Q2
75,13,HUL,HUL,96.666,96.666,97.001,,Q2
75,14,ALB,ALB,96.748,96.873,96.748,,Q2
75,15,ZHO,ZHO,96.768,96.868,96.768,,Q2
75,16,GAS,GAS,96.878,96.878,,,Q1
75,17,BOT,BOT,96.946,96.946,,,Q1
75,18,SAR,SAR,96.976,96.976,,,Q1
75,19,OCO,OCO,96.989,96.989,,,Q1
75,20,ALO,ALO,97.154,97.154,,,Q1
76,1,VER,VER,94.709,94.880,94.903,94.709,
76,2,PER,PER,94.957,95.170,94.957,95.075,
76,3,SAI,SAI,95.342,95.858,95.676,95.342,
76,4,LEC,LEC,95.698,95.698,95.909,96.117,
76,5,RUS,RUS,96.492,96.492,96.620,96.620,
76,6,PIA,PIA,96.529,96.529,96.585,96.860,
76,7,NOR,NOR,96.532,96.763,96.532,96.619,
76,8,SAR,SAR,96.576,96.576,96.828,,Q2
76,9,RIC,RIC,96.583,96.722,96.583,97.021,
76,10,HUL,HUL,96.611,96.825,96.611,96.750,
76,11,MAG,MAG,96.618,96.618,96.804,,Q2
76,12,TSU,TSU,96.749,96.749,96.892,,Q2
76,13,STR,STR,96.750,96.905,96.750,96.838,
76,14,ALO,ALO,96.794,96.794,96.925,,Q2
76,15,ZHO,ZHO,96.841,96.853,96.841,,Q2
76,16,BOT,BOT,96.965,96.965,,,Q1
76,17,GAS,GAS,96.981,96.981,,,Q1
76,18,OCO,OCO,96.982,96.982,,,Q1
76,19,ALB,ALB,97.084,97.084,,,Q1
76,20,HAM,HAM,97.132,97.132,,,Q1
77,1,VER,VER,94.532,94.532,94.703,94.815,
77,2,PER,PER,94.778,94.997,94.778,95.114,
77,3,SAI,SAI,95.632,95.632,95.733,96.051,
77,4,LEC,LEC,95.826,96.270,95.826,95.942,
77,5,HUL,HUL,96.473,96.473,96.660,96.868,
77,6,NOR,NOR,96.498,96.498,96.602,96.717,
77,7,RUS,RUS,96.554,96.554,96.745,96.580,
77,8,ZHO,ZHO,96.584,96.676,96.584,96.909,
77,9,TSU,TSU,96.588,96.588,96.654,96.796,
77,10,ALB,ALB,96.616,96.616,96.773,,Q2
77,11,ALO,ALO,96.633,96.633,96.965,,Q2
77,12,MAG,MAG,96.669,96.669,96.772,96.701,
77,13,PIA,PIA,96.682,96.682,96.790,,Q2
77,14,OCO,OCO,96.821,96.821,96.824,,Q2
77,15,BOT,BOT,96.829,96.829,96.969,,Q2
77,16,GAS,GAS,96.861,96.861,,,Q1
77,17,HAM,HAM,96.867,96.867,,,Q1
77,18,STR,STR,96.904,96.904,,,Q1
77,19,RIC,RIC,96.908,96.908,,,Q1
77,20,SAR,SAR,97.002,97.002,,,Q1
78,1,VER,VER,94.737,94.737,95.007,94.764,
78,2,PER,PER,94.846,94.846,95.127,95.302,
78,3,SAI,SAI,95.706,95.706,95.884,95.846,
78,4,LEC,LEC,95.714,95.840,95.714,96.089,
78,5,RUS,RUS,96.341,96.341,96.705,96.541,
78,6,RIC,RIC,96.350,96.350,96.708,96.719,
78,7,HAM,HAM,96.422,96.593,96.593,96.422,
78,8,NOR,NOR,96.477,96.506,96.493,96.477,
78,9,ALB,ALB,96.539,96.539,96.954,,Q2
78,10,TSU,TSU,96.563,96.563,96.899,,Q2
78,11,GAS,GAS,96.608,96.608,97.179,,Q2
78,12,MAG,MAG,96.666,96.666,96.846,,Q2
78,13,PIA,PIA,96.673,96.673,96.743,96.791,
78,14,BOT,BOT,96.732,96.732,96.769,96.927,
78,15,HUL,HUL,96.745,96.745,96.917,,Q2
78,16,ALO,ALO,96.791,96.791,,,Q1
78,17,STR,STR,96.826,96.826,,,Q1
78,18,OCO,OCO,96.837,96.837,,,Q1
78,19,SAR,SAR,96.881,96.881,,,Q1
78,20,ZHO,ZHO,96.940,96.940,,,Q1
79,1,PER,PER,94.744,95.014,95.014,94.744,
79,2,VER,VER,94.755,94.755,94.762,94.897,
79,3,SAI,SAI,95.705,95.912,95.705,95.911,
79,4,LEC,LEC,95.783,95.783,95.942,95.857,
79,5,PIA,PIA,96.419,96.620,96.518,96.419,
79,6,NOR,NOR,96.503,96.503,96.698,96.592,
79,7,RUS,RUS,96.524,96.658,96.524,96.689,
79,8,ALO,ALO,96.553,96.553,96.805,,Q2
79,9,MAG,MAG,96.624,96.657,96.624,96.856,
79,10,OCO,OCO,96.665,96.665,96.783,,Q2
79,11,STR,STR,96.683,96.683,96.845,,Q2
79,12,HAM,HAM,96.729,96.768,96.750,96.729,
79,13,HUL,HUL,96.759,96.812,96.759,96.955,
79,14,BOT,BOT,96.759,96.759,96.902,,Q2
79,15,TSU,TSU,96.797,96.797,96.857,,Q2
79,16,ALB,ALB,96.845,96.845,,,Q1
79,17,SAR,SAR,96.850,96.850,,,Q1
79,18,ZHO,ZHO,96.876,96.876,,,Q1
79,19,RIC,RIC,96.903,96.903,,,Q1
79,20,GAS,GAS,96.959,96.959,,,Q1
80,1,VER,VER,94.693,94.693,94.757,94.754,
80,2,PER,PER,94.903,95.022,94.903,95.012,
80,3,SAI,SAI,95.577,95.577,95.651,95.847,
80,4,LEC,LEC,95.919,95.919,96.123,95.969,
80,5,PIA,PIA,96.495,96.495,96.565,96.641,
80,6,HAM,HAM,96.557,96.557,96.571,96.704,
80,7,NOR,NOR,96.588,96.677,96.721,96.588,
80,8,ALO,ALO,96.606,96.606,97.039,,Q2
80,9,BOT,BOT,96.633,96.660,96.706,96.633,
80,10,RUS,RUS,96.638,96.708,96.638,96.696,
80,11,OCO,OCO,96.642,96.642,96.845,,Q2
80,12,STR,STR,96.705,96.705,96.892,,Q2
80,13,ZHO,ZHO,96.711,96.711,96.804,96.801,
80,14,MAG,MAG,96.811,96.843,96.811,,Q2
80,15,ALB,ALB,96.815,96.815,97.001,,Q2
80,16,HUL,HUL,96.880,96.880,,,Q1
80,17,RIC,RIC,96.998,96.998,,,Q1
80,18,GAS,GAS,97.008,97.008,,,Q1
80,19,SAR,SAR,97.014,97.014,,,Q1
80,20,TSU,TSU,97.023,97.023,,,Q1
